ProcessID,OrderID,DateKey,Department,ProcessStep,PlannedDuration_hrs,ActualDuration_hrs,DelayReason,Status,Priority,AssignedTo,StartDateTime,EndDateTime
PRC-1766,ORD-10641,20231222,Service Delivery,Execution,16,14.2,,Completed,High,Team Alpha,2023-12-22 18:54,2023-12-23 09:06
PRC-1767,ORD-10537,20250324,Order Processing,Order Verification,1,1.4,Staff Shortage,Completed,High,Team Foxtrot,2025-03-24 08:00,2025-03-24 09:24
PRC-1768,ORD-10537,20250324,Fulfillment,License Provisioning,2,2.6,Inventory Mismatch,Completed,Low,Team Golf,2025-03-24 09:54,2025-03-24 12:30
PRC-1769,ORD-10143,20250710,Order Processing,Order Verification,2,1.9,,Completed,High,Team Hotel,2025-07-10 08:00,2025-07-10 09:54
PRC-1770,ORD-10143,20250710,Service Delivery,Engagement Setup,8,6.6,,Completed,High,Team Foxtrot,2025-07-10 10:24,2025-07-10 17:00
PRC-1771,ORD-10143,20250710,Service Delivery,Execution,16,27.6,Inventory Mismatch,Completed,High,Team Alpha,2025-07-10 17:30,2025-07-11 21:06
PRC-1772,ORD-11271,20240129,Order Processing,Order Verification,2,1.9,,Completed,High,Team Charlie,2024-01-29 08:00,2024-01-29 09:54
PRC-1773,ORD-11271,20240129,Service Delivery,Engagement Setup,8,6.6,,Completed,High,Team Hotel,2024-01-29 10:24,2024-01-29 17:00
PRC-1774,ORD-11271,20240129,Service Delivery,Execution,16,13.6,,Completed,High,Team Bravo,2024-01-29 17:30,2024-01-30 07:06
PRC-1775,ORD-10379,20230127,Order Processing,Order Verification,1,1.0,,Completed,Critical,Team Foxtrot,2023-01-27 08:00,2023-01-27 09:00
PRC-1776,ORD-10379,20230127,Fulfillment,License Provisioning,2,1.8,,Completed,High,Team Golf,2023-01-27 09:30,2023-01-27 11:18
PRC-1777,ORD-10131,20230731,Order Processing,Order Verification,2,4.0,Documentation Missing,Completed,High,Team Echo,2023-07-31 08:00,2023-07-31 12:00
PRC-1778,ORD-10131,20230731,Warehouse,Pick & Pack,5,4.4,,Completed,High,Team Bravo,2023-07-31 12:30,2023-07-31 16:54
PRC-1779,ORD-10131,20230731,Quality Control,Inspection,2,1.8,,Completed,Medium,Team Delta,2023-07-31 17:24,2023-07-31 19:12
PRC-1780,ORD-10131,20230731,Shipping,Dispatch,3,2.6,,Completed,High,Team Echo,2023-07-31 19:42,2023-07-31 22:18
PRC-1781,ORD-10419,20230803,Order Processing,Order Verification,2,3.0,Inventory Mismatch,Completed,High,Team Echo,2023-08-03 08:00,2023-08-03 11:00
PRC-1782,ORD-10419,20230803,Service Delivery,Engagement Setup,8,6.9,,Completed,High,Team Charlie,2023-08-03 11:30,2023-08-03 18:24
PRC-1783,ORD-10419,20230803,Service Delivery,Execution,16,18.3,Complex Requirements,Completed,High,Team Charlie,2023-08-03 18:54,2023-08-04 13:12
PRC-1784,ORD-10288,20250207,Order Processing,Order Verification,1,0.9,,Completed,Critical,Team Echo,2025-02-07 08:00,2025-02-07 08:54
PRC-1785,ORD-10288,20250207,Fulfillment,License Provisioning,2,2.5,Staff Shortage,Completed,Critical,Team Hotel,2025-02-07 09:24,2025-02-07 11:54
PRC-1786,ORD-10098,20250430,Order Processing,Order Verification,2,3.4,Carrier Delay,Completed,Critical,Team Alpha,2025-04-30 08:00,2025-04-30 11:24
PRC-1787,ORD-10098,20250430,Warehouse,Pick & Pack,5,4.4,,Completed,Critical,Team Foxtrot,2025-04-30 11:54,2025-04-30 16:18
PRC-1788,ORD-10098,20250430,Quality Control,Inspection,2,3.3,Documentation Missing,Completed,High,Team Foxtrot,2025-04-30 16:48,2025-04-30 20:06
PRC-1789,ORD-10098,20250430,Shipping,Dispatch,3,2.8,,Completed,Critical,Team Charlie,2025-04-30 20:36,2025-04-30 23:24
PRC-1790,ORD-10800,20251210,Order Processing,Order Verification,2,2.2,Equipment Malfunction,Completed,High,Team Golf,2025-12-10 08:00,2025-12-10 10:12
PRC-1791,ORD-10800,20251210,Service Delivery,Engagement Setup,8,7.2,,Completed,Medium,Team Delta,2025-12-10 10:42,2025-12-10 17:54
PRC-1792,ORD-10800,20251210,Service Delivery,Execution,16,16.1,,Completed,Medium,Team Foxtrot,2025-12-10 18:24,2025-12-11 10:30
PRC-1793,ORD-11080,20230307,Order Processing,Order Verification,2,3.6,Inventory Mismatch,Completed,High,Team Hotel,2023-03-07 08:00,2023-03-07 11:36
PRC-1794,ORD-11080,20230307,Warehouse,Pick & Pack,5,7.3,Complex Requirements,Completed,High,Team Golf,2023-03-07 12:06,2023-03-07 19:24
PRC-1795,ORD-11080,20230307,Quality Control,Inspection,2,3.2,Vendor Delay,Completed,High,Team Hotel,2023-03-07 19:54,2023-03-07 23:06
PRC-1796,ORD-11080,20230307,Shipping,Dispatch,3,2.8,,Completed,High,Team Bravo,2023-03-07 23:36,2023-03-08 02:24
PRC-1797,ORD-10792,20230216,Order Processing,Order Verification,2,1.9,,Completed,Critical,Team Echo,2023-02-16 08:00,2023-02-16 09:54
PRC-1798,ORD-10792,20230216,Warehouse,Pick & Pack,5,4.7,,Completed,Medium,Team Foxtrot,2023-02-16 10:24,2023-02-16 15:06
PRC-1799,ORD-10792,20230216,Quality Control,Inspection,2,1.7,,Completed,Medium,Team Foxtrot,2023-02-16 15:36,2023-02-16 17:18
PRC-1800,ORD-10792,20230216,Shipping,Dispatch,3,3.9,System Downtime,Completed,Medium,Team Golf,2023-02-16 17:48,2023-02-16 21:42
PRC-1801,ORD-10621,20250624,Order Processing,Order Verification,1,1.7,System Downtime,Completed,Low,Team Delta,2025-06-24 08:00,2025-06-24 09:42
PRC-1802,ORD-10621,20250624,Fulfillment,License Provisioning,2,3.0,System Downtime,Completed,High,Team Delta,2025-06-24 10:12,2025-06-24 13:12
PRC-1803,ORD-10856,20250909,Order Processing,Order Verification,2,1.6,,Completed,Medium,Team Hotel,2025-09-09 08:00,2025-09-09 09:36
PRC-1804,ORD-10856,20250909,Warehouse,Pick & Pack,5,4.5,,Completed,High,Team Golf,2025-09-09 10:06,2025-09-09 14:36
PRC-1805,ORD-10856,20250909,Quality Control,Inspection,2,1.9,,Completed,Low,Team Foxtrot,2025-09-09 15:06,2025-09-09 17:00
PRC-1806,ORD-10856,20250909,Shipping,Dispatch,3,3.1,,Completed,High,Team Echo,2025-09-09 17:30,2025-09-09 20:36
PRC-1807,ORD-10334,20240926,Order Processing,Order Verification,2,1.9,,Completed,Medium,Team Bravo,2024-09-26 08:00,2024-09-26 09:54
PRC-1808,ORD-10334,20240926,Warehouse,Pick & Pack,5,5.2,,Completed,High,Team Echo,2024-09-26 10:24,2024-09-26 15:36
PRC-1809,ORD-10334,20240926,Quality Control,Inspection,2,2.7,Staff Shortage,Completed,High,Team Foxtrot,2024-09-26 16:06,2024-09-26 18:48
PRC-1810,ORD-10334,20240926,Shipping,Dispatch,3,3.9,Documentation Missing,Completed,High,Team Foxtrot,2024-09-26 19:18,2024-09-26 23:12
PRC-1811,ORD-11288,20240126,Order Processing,Order Verification,2,1.7,,Completed,Critical,Team Echo,2024-01-26 08:00,2024-01-26 09:42
PRC-1812,ORD-11288,20240126,Warehouse,Pick & Pack,5,4.4,,Completed,High,Team Foxtrot,2024-01-26 10:12,2024-01-26 14:36
PRC-1813,ORD-11288,20240126,Quality Control,Inspection,2,2.0,,Completed,High,Team Delta,2024-01-26 15:06,2024-01-26 17:06
PRC-1814,ORD-11288,20240126,Shipping,Dispatch,3,4.7,System Downtime,Completed,High,Team Delta,2024-01-26 17:36,2024-01-26 22:18
PRC-1815,ORD-10640,20230113,Order Processing,Order Verification,2,2.2,Complex Requirements,Completed,High,Team Bravo,2023-01-13 08:00,2023-01-13 10:12
PRC-1816,ORD-10640,20230113,Service Delivery,Engagement Setup,8,15.1,Inventory Mismatch,Completed,Low,Team Delta,2023-01-13 10:42,2023-01-14 01:48
PRC-1817,ORD-10640,20230113,Service Delivery,Execution,16,24.3,Carrier Delay,Completed,High,Team Bravo,2023-01-14 02:18,2023-01-15 02:36
PRC-1818,ORD-10750,20231027,Order Processing,Order Verification,2,1.8,,Completed,High,Team Alpha,2023-10-27 08:00,2023-10-27 09:48
PRC-1819,ORD-10750,20231027,Warehouse,Pick & Pack,5,4.5,,Completed,High,Team Foxtrot,2023-10-27 10:18,2023-10-27 14:48
PRC-1820,ORD-10750,20231027,Quality Control,Inspection,2,1.8,,Completed,Critical,Team Alpha,2023-10-27 15:18,2023-10-27 17:06
PRC-1821,ORD-10750,20231027,Shipping,Dispatch,3,5.0,Inventory Mismatch,Completed,Medium,Team Charlie,2023-10-27 17:36,2023-10-27 22:36
PRC-1822,ORD-10967,20240920,Order Processing,Order Verification,1,1.0,,Completed,High,Team Echo,2024-09-20 08:00,2024-09-20 09:00
PRC-1823,ORD-10967,20240920,Fulfillment,License Provisioning,2,1.7,,Completed,Low,Team Echo,2024-09-20 09:30,2024-09-20 11:12
PRC-1824,ORD-10448,20241107,Order Processing,Order Verification,2,2.1,,Completed,Medium,Team Charlie,2024-11-07 08:00,2024-11-07 10:06
PRC-1825,ORD-10448,20241107,Warehouse,Pick & Pack,5,4.6,,Completed,Critical,Team Alpha,2024-11-07 10:36,2024-11-07 15:12
PRC-1826,ORD-10448,20241107,Quality Control,Inspection,2,3.5,System Downtime,Completed,High,Team Charlie,2024-11-07 15:42,2024-11-07 19:12
PRC-1827,ORD-10448,20241107,Shipping,Dispatch,3,5.7,Staff Shortage,Completed,High,Team Golf,2024-11-07 19:42,2024-11-08 01:24
PRC-1828,ORD-11113,20230206,Order Processing,Order Verification,1,0.9,,Completed,Critical,Team Hotel,2023-02-06 08:00,2023-02-06 08:54
PRC-1829,ORD-11113,20230206,Fulfillment,License Provisioning,2,2.1,,Completed,Critical,Team Hotel,2023-02-06 09:24,2023-02-06 11:30
PRC-1830,ORD-10430,20230627,Order Processing,Order Verification,2,1.9,,Completed,High,Team Echo,2023-06-27 08:00,2023-06-27 09:54
PRC-1831,ORD-10430,20230627,Warehouse,Pick & Pack,5,4.8,,Completed,Critical,Team Charlie,2023-06-27 10:24,2023-06-27 15:12
PRC-1832,ORD-10430,20230627,Quality Control,Inspection,2,1.6,,Completed,High,Team Delta,2023-06-27 15:42,2023-06-27 17:18
PRC-1833,ORD-10430,20230627,Shipping,Dispatch,3,3.1,,Completed,Medium,Team Hotel,2023-06-27 17:48,2023-06-27 20:54
PRC-1834,ORD-10894,20241113,Order Processing,Order Verification,2,1.8,,Completed,Critical,Team Bravo,2024-11-13 08:00,2024-11-13 09:48
PRC-1835,ORD-10894,20241113,Service Delivery,Engagement Setup,8,11.1,Staff Shortage,Completed,Critical,Team Foxtrot,2024-11-13 10:18,2024-11-13 21:24
PRC-1836,ORD-10894,20241113,Service Delivery,Execution,16,15.8,,Completed,High,Team Echo,2024-11-13 21:54,2024-11-14 13:42
PRC-1837,ORD-11167,20250113,Order Processing,Order Verification,2,2.0,,Completed,Medium,Team Delta,2025-01-13 08:00,2025-01-13 10:00
PRC-1838,ORD-11167,20250113,Service Delivery,Engagement Setup,8,7.7,,Completed,High,Team Bravo,2025-01-13 10:30,2025-01-13 18:12
PRC-1839,ORD-11167,20250113,Service Delivery,Execution,16,13.2,,Completed,Medium,Team Alpha,2025-01-13 18:42,2025-01-14 07:54
PRC-1840,ORD-11040,20230526,Order Processing,Order Verification,1,1.5,Integration Issues,Completed,Low,Team Foxtrot,2023-05-26 08:00,2023-05-26 09:30
PRC-1841,ORD-11040,20230526,Fulfillment,License Provisioning,2,1.9,,Completed,Critical,Team Alpha,2023-05-26 10:00,2023-05-26 11:54
PRC-1842,ORD-11421,20240605,Order Processing,Order Verification,2,2.0,,Completed,Critical,Team Hotel,2024-06-05 08:00,2024-06-05 10:00
PRC-1843,ORD-11421,20240605,Warehouse,Pick & Pack,5,5.1,,Completed,High,Team Alpha,2024-06-05 10:30,2024-06-05 15:36
PRC-1844,ORD-11421,20240605,Quality Control,Inspection,2,2.1,,Completed,High,Team Foxtrot,2024-06-05 16:06,2024-06-05 18:12
PRC-1845,ORD-11421,20240605,Shipping,Dispatch,3,5.9,Volume Processing,Completed,High,Team Foxtrot,2024-06-05 18:42,2024-06-06 00:36
PRC-1846,ORD-10658,20250131,Order Processing,Order Verification,2,2.8,Documentation Missing,Completed,Medium,Team Bravo,2025-01-31 08:00,2025-01-31 10:48
PRC-1847,ORD-10658,20250131,Warehouse,Pick & Pack,5,6.1,Weather Delay,Completed,Critical,Team Echo,2025-01-31 11:18,2025-01-31 17:24
PRC-1848,ORD-10658,20250131,Quality Control,Inspection,2,3.2,System Downtime,Completed,Medium,Team Foxtrot,2025-01-31 17:54,2025-01-31 21:06
PRC-1849,ORD-10658,20250131,Shipping,Dispatch,3,2.5,,Completed,Medium,Team Charlie,2025-01-31 21:36,2025-02-01 00:06
PRC-1850,ORD-11026,20240221,Order Processing,Order Verification,2,1.8,,Completed,Critical,Team Golf,2024-02-21 08:00,2024-02-21 09:48
PRC-1851,ORD-11026,20240221,Service Delivery,Engagement Setup,8,6.8,,Completed,Medium,Team Alpha,2024-02-21 10:18,2024-02-21 17:06
PRC-1852,ORD-11026,20240221,Service Delivery,Execution,16,16.1,,Completed,Medium,Team Echo,2024-02-21 17:36,2024-02-22 09:42
PRC-1853,ORD-10316,20250107,Order Processing,Order Verification,2,3.0,Staff Shortage,Completed,High,Team Hotel,2025-01-07 08:00,2025-01-07 11:00
PRC-1854,ORD-10316,20250107,Warehouse,Pick & Pack,5,4.7,,Completed,High,Team Echo,2025-01-07 11:30,2025-01-07 16:12
PRC-1855,ORD-10316,20250107,Quality Control,Inspection,2,2.0,,Completed,Low,Team Foxtrot,2025-01-07 16:42,2025-01-07 18:42
PRC-1856,ORD-10316,20250107,Shipping,Dispatch,3,2.7,,Completed,High,Team Foxtrot,2025-01-07 19:12,2025-01-07 21:54
PRC-1857,ORD-11448,20240606,Order Processing,Order Verification,1,1.8,Complex Requirements,Completed,Medium,Team Hotel,2024-06-06 08:00,2024-06-06 09:48
PRC-1858,ORD-11448,20240606,Fulfillment,License Provisioning,2,1.9,,Completed,Critical,Team Golf,2024-06-06 10:18,2024-06-06 12:12
PRC-1859,ORD-10779,20241014,Order Processing,Order Verification,2,1.9,,Completed,Medium,Team Foxtrot,2024-10-14 08:00,2024-10-14 09:54
PRC-1860,ORD-10779,20241014,Warehouse,Pick & Pack,5,4.3,,Completed,High,Team Hotel,2024-10-14 10:24,2024-10-14 14:42
PRC-1861,ORD-10779,20241014,Quality Control,Inspection,2,2.0,,Completed,Medium,Team Foxtrot,2024-10-14 15:12,2024-10-14 17:12
PRC-1862,ORD-10779,20241014,Shipping,Dispatch,3,2.4,,Completed,Medium,Team Golf,2024-10-14 17:42,2024-10-14 20:06
PRC-1863,ORD-11035,20230126,Order Processing,Order Verification,1,1.2,Documentation Missing,Completed,High,Team Alpha,2023-01-26 08:00,2023-01-26 09:12
PRC-1864,ORD-11035,20230126,Fulfillment,License Provisioning,2,1.9,,Completed,Critical,Team Charlie,2023-01-26 09:42,2023-01-26 11:36
PRC-1865,ORD-10111,20241023,Order Processing,Order Verification,1,0.8,,Completed,High,Team Golf,2024-10-23 08:00,2024-10-23 08:48
PRC-1866,ORD-10111,20241023,Fulfillment,License Provisioning,2,2.5,Complex Requirements,Completed,High,Team Golf,2024-10-23 09:18,2024-10-23 11:48
PRC-1867,ORD-10571,20240903,Order Processing,Order Verification,2,2.6,Vendor Delay,Completed,High,Team Charlie,2024-09-03 08:00,2024-09-03 10:36
PRC-1868,ORD-10571,20240903,Service Delivery,Engagement Setup,8,6.7,,Completed,High,Team Echo,2024-09-03 11:06,2024-09-03 17:48
PRC-1869,ORD-10571,20240903,Service Delivery,Execution,16,16.6,,Completed,Low,Team Golf,2024-09-03 18:18,2024-09-04 10:54
PRC-1870,ORD-11248,20250512,Order Processing,Order Verification,1,1.7,Volume Processing,Completed,High,Team Foxtrot,2025-05-12 08:00,2025-05-12 09:42
PRC-1871,ORD-11248,20250512,Fulfillment,License Provisioning,2,2.6,Carrier Delay,Completed,Medium,Team Alpha,2025-05-12 10:12,2025-05-12 12:48
PRC-1872,ORD-10349,20250121,Order Processing,Order Verification,2,3.2,Inventory Mismatch,Completed,High,Team Charlie,2025-01-21 08:00,2025-01-21 11:12
PRC-1873,ORD-10349,20250121,Service Delivery,Engagement Setup,8,13.4,System Downtime,Completed,Critical,Team Bravo,2025-01-21 11:42,2025-01-22 01:06
PRC-1874,ORD-10349,20250121,Service Delivery,Execution,16,13.5,,Completed,Medium,Team Echo,2025-01-22 01:36,2025-01-22 15:06
PRC-1875,ORD-10002,20240426,Order Processing,Order Verification,2,2.1,,Completed,Medium,Team Foxtrot,2024-04-26 08:00,2024-04-26 10:06
PRC-1876,ORD-10002,20240426,Service Delivery,Engagement Setup,8,8.1,,Completed,High,Team Hotel,2024-04-26 10:36,2024-04-26 18:42
PRC-1877,ORD-10002,20240426,Service Delivery,Execution,16,14.0,,Completed,Low,Team Bravo,2024-04-26 19:12,2024-04-27 09:12
PRC-1878,ORD-10399,20240823,Order Processing,Order Verification,1,0.9,,Completed,High,Team Golf,2024-08-23 08:00,2024-08-23 08:54
PRC-1879,ORD-10399,20240823,Fulfillment,License Provisioning,2,2.8,System Downtime,Completed,Critical,Team Alpha,2024-08-23 09:24,2024-08-23 12:12
PRC-1880,ORD-11456,20230915,Order Processing,Order Verification,1,1.4,Volume Processing,Completed,Critical,Team Hotel,2023-09-15 08:00,2023-09-15 09:24
PRC-1881,ORD-11456,20230915,Fulfillment,License Provisioning,2,1.9,,Completed,Medium,Team Foxtrot,2023-09-15 09:54,2023-09-15 11:48
PRC-1882,ORD-10450,20230725,Order Processing,Order Verification,2,2.0,,Completed,Critical,Team Golf,2023-07-25 08:00,2023-07-25 10:00
PRC-1883,ORD-10450,20230725,Warehouse,Pick & Pack,5,9.4,Quality Issue Found,Completed,High,Team Bravo,2023-07-25 10:30,2023-07-25 19:54
PRC-1884,ORD-10450,20230725,Quality Control,Inspection,2,2.0,,Completed,Medium,Team Charlie,2023-07-25 20:24,2023-07-25 22:24
PRC-1885,ORD-10450,20230725,Shipping,Dispatch,3,3.7,Approval Pending,Completed,Critical,Team Charlie,2023-07-25 22:54,2023-07-26 02:36
PRC-1886,ORD-10488,20250606,Order Processing,Order Verification,2,2.5,Equipment Malfunction,Completed,High,Team Alpha,2025-06-06 08:00,2025-06-06 10:30
PRC-1887,ORD-10488,20250606,Service Delivery,Engagement Setup,8,13.2,Integration Issues,Completed,Medium,Team Bravo,2025-06-06 11:00,2025-06-07 00:12
PRC-1888,ORD-10488,20250606,Service Delivery,Execution,16,24.6,Integration Issues,Completed,Critical,Team Bravo,2025-06-07 00:42,2025-06-08 01:18
PRC-1889,ORD-10939,20240411,Order Processing,Order Verification,1,1.9,Weather Delay,Completed,Medium,Team Golf,2024-04-11 08:00,2024-04-11 09:54
PRC-1890,ORD-10939,20240411,Fulfillment,License Provisioning,2,1.9,,Completed,High,Team Bravo,2024-04-11 10:24,2024-04-11 12:18
PRC-1891,ORD-10594,20230621,Order Processing,Order Verification,2,1.9,,Completed,Medium,Team Alpha,2023-06-21 08:00,2023-06-21 09:54
PRC-1892,ORD-10594,20230621,Warehouse,Pick & Pack,5,9.4,Approval Pending,Completed,High,Team Charlie,2023-06-21 10:24,2023-06-21 19:48
PRC-1893,ORD-10594,20230621,Quality Control,Inspection,2,1.6,,Completed,High,Team Delta,2023-06-21 20:18,2023-06-21 21:54
PRC-1894,ORD-10594,20230621,Shipping,Dispatch,3,2.8,,Completed,Medium,Team Golf,2023-06-21 22:24,2023-06-22 01:12
PRC-1895,ORD-10848,20230120,Order Processing,Order Verification,2,2.4,Complex Requirements,Completed,High,Team Foxtrot,2023-01-20 08:00,2023-01-20 10:24
PRC-1896,ORD-10848,20230120,Warehouse,Pick & Pack,5,4.3,,Completed,Critical,Team Delta,2023-01-20 10:54,2023-01-20 15:12
PRC-1897,ORD-10848,20230120,Quality Control,Inspection,2,1.6,,Completed,High,Team Charlie,2023-01-20 15:42,2023-01-20 17:18
PRC-1898,ORD-10848,20230120,Shipping,Dispatch,3,3.0,,Completed,High,Team Alpha,2023-01-20 17:48,2023-01-20 20:48
PRC-1899,ORD-11053,20250718,Order Processing,Order Verification,2,2.9,Quality Issue Found,Completed,High,Team Hotel,2025-07-18 08:00,2025-07-18 10:54
PRC-1900,ORD-11053,20250718,Warehouse,Pick & Pack,5,5.2,,Completed,Critical,Team Charlie,2025-07-18 11:24,2025-07-18 16:36
PRC-1901,ORD-11053,20250718,Quality Control,Inspection,2,2.1,,Completed,Medium,Team Golf,2025-07-18 17:06,2025-07-18 19:12
PRC-1902,ORD-11053,20250718,Shipping,Dispatch,3,3.1,,Completed,Medium,Team Hotel,2025-07-18 19:42,2025-07-18 22:48
PRC-1903,ORD-10676,20240725,Order Processing,Order Verification,2,2.0,,Completed,High,Team Bravo,2024-07-25 08:00,2024-07-25 10:00
PRC-1904,ORD-10676,20240725,Warehouse,Pick & Pack,5,5.2,,Completed,Critical,Team Golf,2024-07-25 10:30,2024-07-25 15:42
PRC-1905,ORD-10676,20240725,Quality Control,Inspection,2,3.0,Inventory Mismatch,Completed,High,Team Echo,2024-07-25 16:12,2024-07-25 19:12
PRC-1906,ORD-10676,20240725,Shipping,Dispatch,3,2.5,,Completed,Critical,Team Delta,2024-07-25 19:42,2024-07-25 22:12
PRC-1907,ORD-11046,20241018,Order Processing,Order Verification,2,3.1,System Downtime,Completed,Medium,Team Delta,2024-10-18 08:00,2024-10-18 11:06
PRC-1908,ORD-11046,20241018,Warehouse,Pick & Pack,5,4.2,,Completed,High,Team Delta,2024-10-18 11:36,2024-10-18 15:48
PRC-1909,ORD-11046,20241018,Quality Control,Inspection,2,2.5,Quality Issue Found,Completed,High,Team Bravo,2024-10-18 16:18,2024-10-18 18:48
PRC-1910,ORD-11046,20241018,Shipping,Dispatch,3,2.6,,Completed,Critical,Team Alpha,2024-10-18 19:18,2024-10-18 21:54
PRC-1911,ORD-10345,20231208,Order Processing,Order Verification,1,1.0,,Completed,High,Team Bravo,2023-12-08 08:00,2023-12-08 09:00
PRC-1912,ORD-10345,20231208,Fulfillment,License Provisioning,2,1.8,,Completed,High,Team Foxtrot,2023-12-08 09:30,2023-12-08 11:18
PRC-1913,ORD-10736,20241226,Order Processing,Order Verification,1,0.8,,Completed,High,Team Bravo,2024-12-26 08:00,2024-12-26 08:48
PRC-1914,ORD-10736,20241226,Fulfillment,License Provisioning,2,2.0,,Completed,Medium,Team Bravo,2024-12-26 09:18,2024-12-26 11:18
PRC-1915,ORD-10578,20240729,Order Processing,Order Verification,1,0.9,,Completed,High,Team Golf,2024-07-29 08:00,2024-07-29 08:54
PRC-1916,ORD-10578,20240729,Fulfillment,License Provisioning,2,3.9,Quality Issue Found,Completed,Medium,Team Golf,2024-07-29 09:24,2024-07-29 13:18
PRC-1917,ORD-10426,20240806,Order Processing,Order Verification,2,1.9,,Completed,Medium,Team Echo,2024-08-06 08:00,2024-08-06 09:54
PRC-1918,ORD-10426,20240806,Service Delivery,Engagement Setup,8,12.4,Quality Issue Found,Completed,High,Team Charlie,2024-08-06 10:24,2024-08-06 22:48
PRC-1919,ORD-10426,20240806,Service Delivery,Execution,16,14.3,,Completed,High,Team Golf,2024-08-06 23:18,2024-08-07 13:36
PRC-1920,ORD-10809,20241205,Order Processing,Order Verification,2,2.0,,Completed,High,Team Foxtrot,2024-12-05 08:00,2024-12-05 10:00
PRC-1921,ORD-10809,20241205,Warehouse,Pick & Pack,5,4.1,,Completed,High,Team Delta,2024-12-05 10:30,2024-12-05 14:36
PRC-1922,ORD-10809,20241205,Quality Control,Inspection,2,3.1,Volume Processing,Completed,Critical,Team Charlie,2024-12-05 15:06,2024-12-05 18:12
PRC-1923,ORD-10809,20241205,Shipping,Dispatch,3,3.9,Equipment Malfunction,Completed,High,Team Alpha,2024-12-05 18:42,2024-12-05 22:36
